building_id,date,lease_cost,total_operating_expense,energy_costs,utilities_costs,maintenance_costs,catering_costs,cleaning_costs,security_costs,insurance_costs,waste_disposal_costs,other_costs
B028,01/08/2020,0,23336,8770,10348,3828,597,2759,2746,1718,657,683
B028,01/09/2020,0,14919,2339,2723,2136,1669,1380,3145,1557,1298,1011
B028,01/10/2020,0,20922,7568,9229,2379,1225,1804,2295,1090,754,2146
B028,01/11/2020,0,19208,5580,6256,3260,897,2742,2448,1192,1018,1395
B028,01/12/2020,0,23956,8330,10240,2027,944,3998,2646,2737,550,814
B028,01/01/2021,0,17122,3097,3636,3204,999,2722,2785,1756,636,1384
B028,01/02/2021,0,21009,3299,4018,4163,1528,3292,4533,1075,1027,1373
B028,01/03/2021,0,25898,7064,8643,2015,1565,2773,4207,2610,1197,2888
B028,01/04/2021,0,26004,7898,9050,4344,1002,2246,4870,1076,1475,1941
B028,01/05/2021,0,25512,7728,8726,4815,1793,2319,2934,1641,741,2543
B028,01/06/2021,0,19374,3274,3643,3741,1968,1447,2978,1921,1160,2516
B028,01/07/2021,0,16213,2499,2953,4130,1006,1624,2617,1306,1802,775
B028,01/08/2021,0,17278,2479,2831,1339,1321,1433,4559,2248,1462,2085
B028,01/09/2021,0,26229,9187,10875,1468,1970,2907,4284,1817,626,2282
B028,01/10/2021,0,19373,6030,7184,1283,1764,2022,3107,1361,520,2132
B028,01/11/2021,0,23599,7406,8892,3792,1119,1962,4926,1150,868,890
B028,01/12/2021,0,21425,4113,5014,3509,1561,1666,4236,2334,1769,1336
B028,01/01/2022,0,26912,9984,11721,4735,1738,2265,3460,1749,506,738
B028,01/02/2022,0,25111,6632,8285,2196,1896,1798,4174,2950,1221,2591
B028,01/03/2022,0,19807,5213,5852,1633,531,2150,3846,2557,1357,1881
B028,01/04/2022,0,24890,6304,7442,2999,1062,3538,4929,1162,1950,1808
B028,01/05/2022,0,20988,4946,5566,2958,1220,1658,4074,2155,760,2597
B028,01/06/2022,0,26205,9583,11316,1597,1800,2266,4024,1984,978,2240
B028,01/07/2022,0,27311,8941,10359,2873,1409,1830,4978,2164,1656,2042
B028,01/08/2022,0,19464,3772,4305,1676,1888,2885,2545,2723,1775,1667
B028,01/09/2022,0,22204,7383,8228,2016,684,1955,4448,1262,1186,2425
B028,01/10/2022,0,24843,6525,7760,4876,1315,1208,3803,2323,796,2762
B028,01/11/2022,0,26985,9808,11344,2271,899,3400,3617,2755,984,1715
B028,01/12/2022,0,22607,5593,6773,2018,882,2745,4830,1980,705,2674
B028,01/01/2023,0,25644,9927,12204,1231,1244,2699,2956,2428,1179,1703
B028,01/02/2023,0,17184,3666,4423,2839,713,2192,2961,2390,549,1117
B028,01/03/2023,0,19909,5758,6649,2620,1247,1972,2336,1898,1989,1198
B028,01/04/2023,0,23105,7029,8473,1581,1379,1232,4670,1830,1690,2250
B028,01/05/2023,0,22593,5858,6751,1977,1634,2993,3170,2294,1296,2478
B028,01/06/2023,0,26864,8967,10093,4271,1952,1786,3632,2311,849,1970
B028,01/07/2023,0,22911,4856,5864,4700,1987,1841,4495,2325,540,1159
B028,01/08/2023,0,25202,5827,6730,4623,1870,3189,2087,2037,1740,2926
B028,01/09/2023,0,22439,8264,9326,2334,1055,2092,2213,2773,1321,1325
B028,01/10/2023,0,20235,2527,2827,4688,1657,2997,2294,2721,1503,1548
B028,01/11/2023,0,25623,7711,9510,4620,1648,1714,3303,2407,877,1544
B028,01/12/2023,0,23154,6527,7835,4582,900,3501,2806,1320,844,1366
B028,01/01/2024,0,16877,5298,5928,1037,1307,2120,2049,1816,1735,885
B028,01/02/2024,0,22970,8271,9749,1342,1731,2992,2054,1882,1117,2103
B028,01/03/2024,0,20734,6228,7157,1791,1303,2741,3566,1675,563,1938
B028,01/04/2024,0,20080,3690,4430,1770,1622,3780,2634,1475,1894,2475
B028,01/05/2024,0,19387,3723,4538,2831,1538,3422,3135,1348,1431,1144
B028,01/06/2024,0,16123,4735,5719,1141,801,1566,2473,1903,1745,775
B028,01/07/2024,0,20514,3154,3669,4186,1822,3519,2254,1853,1202,2009
B028,01/08/2024,0,15895,3028,3617,4245,907,1120,3026,1417,952,611
B028,01/09/2024,0,14882,3038,3585,1018,502,2636,4176,1131,1196,638
B028,01/10/2024,0,22266,5812,6807,3252,618,1827,3249,2484,1680,2349
B028,01/11/2024,0,26730,9211,11326,3544,1054,3666,3390,1329,534,1887
B028,01/12/2024,0,26791,8275,9599,2580,1913,3262,4354,2673,1323,1087
B028,01/01/2025,0,25330,8806,10873,1848,968,3513,3950,1512,704,1962
B029,01/01/2020,29144,52791,4451,5163,4080,1232,3600,3813,2527,1033,2199
B029,01/02/2020,29144,52704,9715,11596,1484,841,1847,3178,2495,1251,868
B029,01/03/2020,29144,50008,7675,8644,1875,1451,1492,3005,2267,1325,805
B029,01/04/2020,29144,58724,9548,11574,3720,1758,1785,3165,2823,1974,2781
B029,01/05/2020,29144,52250,5033,6219,3837,1953,3784,3115,1661,643,1894
B029,01/06/2020,29144,52260,8116,9587,1958,1598,2955,2188,1779,770,2281
B029,01/07/2020,29144,51599,3761,4312,4039,955,3071,3785,1996,1339,2958
B029,01/08/2020,29144,49278,5679,6668,1564,943,2501,4329,2347,825,957
B029,01/09/2020,29144,56994,6844,8215,4904,940,3635,4181,2544,1495,1936
B029,01/10/2020,29144,48167,3517,4098,1207,1383,3898,3912,2382,1161,982
B029,01/11/2020,29144,47898,4264,5009,1398,704,2981,3787,2004,1519,1352
B029,01/12/2020,29144,53626,6610,8172,3942,1543,2675,4126,1805,1615,604
B029,01/01/2021,29872,50327,4410,5461,2860,1938,3068,2154,2521,1104,1349
B029,01/02/2021,29872,47596,3209,3880,1289,1837,1251,3923,1168,1566,2810
B029,01/03/2021,29872,48176,4849,5471,1244,1372,1654,2947,1742,1472,2402
B029,01/04/2021,29872,47155,2463,2931,1309,1095,2182,4647,2278,1223,1618
B029,01/05/2021,29872,48114,3584,4024,4146,1345,1577,2045,1518,1123,2464
B029,01/06/2021,29872,48078,3263,3940,2432,809,3781,2694,2201,1097,1252
B029,01/07/2021,29872,53023,7153,8347,1629,1342,3359,4767,2005,536,1166
B029,01/08/2021,29872,59337,9112,10620,2794,1449,3471,4454,2769,1924,1984
B029,01/09/2021,29872,53446,5772,7113,4020,646,1920,4371,2327,859,2318
B029,01/10/2021,29872,46249,4698,5349,1052,1267,1709,2876,2147,1395,582
B029,01/11/2021,29872,50035,3212,3776,3813,1868,2300,3555,1983,751,2117
B029,01/12/2021,29872,52617,7239,8245,2848,1362,1064,4262,2579,1731,654
B029,01/01/2022,30601,51080,6801,8106,2057,1084,2396,2313,1970,812,1741
B029,01/02/2022,30601,52564,3881,4691,3966,1834,2663,2758,1754,1931,2366
B029,01/03/2022,30601,46115,2509,2802,1820,518,1344,2952,2188,1424,2466
B029,01/04/2022,30601,56953,5137,6256,3562,1760,3356,4812,2812,1950,1844
B029,01/05/2022,30601,56211,6860,8250,4025,1461,1985,3632,1550,1996,2711
B029,01/06/2022,30601,51354,4422,4954,4935,827,1441,2067,2799,1013,2717
B029,01/07/2022,30601,56591,7102,7932,3130,1502,2710,4771,1530,1819,2596
B029,01/08/2022,30601,53899,7197,8760,2808,1668,3400,2944,1589,550,1579
B029,01/09/2022,30601,56000,9576,10903,3004,1516,1020,3106,2006,1676,2168
B029,01/10/2022,30601,49876,4571,5356,1322,582,3525,2889,2670,1571,1360
B029,01/11/2022,30601,48038,2683,3002,3972,1668,1163,3650,1834,1366,782
B029,01/12/2022,30601,50509,6120,7004,4064,657,1432,3156,1339,895,1361
B029,01/01/2023,31329,56588,9780,11958,2322,1396,2076,2438,2439,1095,1535
B029,01/02/2023,31329,51328,4532,5619,2588,788,3075,4155,1095,1602,1077
B029,01/03/2023,31329,55012,7593,8520,4966,563,2545,2336,2119,1376,1258
B029,01/04/2023,31329,46815,2722,3126,1546,965,1698,2792,1435,980,2944
B029,01/05/2023,31329,54522,2352,2676,4211,1448,3146,4734,2751,1965,2262
B029,01/06/2023,31329,53051,9301,10438,1414,1684,1944,3300,1257,1170,515
B029,01/07/2023,31329,55018,5767,7086,4629,1812,3579,2312,1273,1013,1985
B029,01/08/2023,31329,52705,3105,3823,4238,1398,3236,2641,2900,931,2209
B029,01/09/2023,31329,57035,6936,7797,3102,1770,3875,3296,1519,1668,2679
B029,01/10/2023,31329,52381,6388,7125,1676,1253,3600,2643,2821,1293,641
B029,01/11/2023,31329,53022,5351,6272,2296,857,2897,3667,2278,1174,2252
B029,01/12/2023,31329,57506,7571,8579,4078,577,3516,4352,1054,1852,2169
B029,01/01/2024,32058,58505,8353,9741,3171,1537,3658,3750,1162,1119,2309
B029,01/02/2024,32058,56452,7528,8398,2986,1383,2071,4654,1602,901,2399
B029,01/03/2024,32058,51694,3184,3766,1899,1955,2235,3496,1747,1853,2685
B029,01/04/2024,32058,51087,3832,4715,3039,733,2110,2232,1687,1627,2886
B029,01/05/2024,32058,53913,4459,5217,4943,1217,1618,3759,1612,1464,2025
B029,01/06/2024,32058,56596,7101,8465,3764,1682,2470,4246,1180,1307,1424
B029,01/07/2024,32058,58813,8041,9439,3921,1043,2562,4495,1943,664,2688
B029,01/08/2024,32058,58867,9507,11484,3375,824,3540,2627,2923,601,1435
B029,01/09/2024,32058,51829,3863,4753,2760,632,1405,4080,2006,1831,2304
B029,01/10/2024,32058,53402,5018,6091,3165,866,1620,4583,1687,1676,1656
B029,01/11/2024,32058,59999,7370,8373,4802,1476,2659,4298,2316,1936,2081
B029,01/12/2024,32058,51686,6667,7487,1772,1107,1916,2051,1669,1007,2619
B029,01/01/2025,32787,59785,7962,9814,2169,1999,3613,4222,2210,613,2358
B030,01/01/2020,22829,46598,6991,7924,2584,561,2440,4684,1637,1799,2140
B030,01/02/2020,22829,50581,8898,10816,4249,696,2018,4960,2098,1507,1408
B030,01/03/2020,22829,48305,6672,7812,4776,1261,2639,4181,2847,513,1447
B030,01/04/2020,22829,43921,3001,3507,3038,500,3336,4555,2394,1972,1790
B030,01/05/2020,22829,49365,9372,11662,3822,1875,2211,2184,2156,533,2093
B030,01/06/2020,22829,41008,2346,2732,3465,1750,3457,3208,1306,878,1383
B030,01/07/2020,22829,46048,4228,4756,4709,1913,3537,4918,1111,621,1654
B030,01/08/2020,22829,46710,6630,7416,3289,1628,3737,3757,1491,1184,1379
B030,01/09/2020,22829,43466,5837,6736,3117,812,1619,4585,1765,906,1097
B030,01/10/2020,22829,44892,5801,6556,1102,640,3301,4997,1344,1396,2727
B030,01/11/2020,22829,50184,8605,10690,2144,1191,3705,4254,2387,1761,1223
B030,01/12/2020,22829,45944,6993,8210,4586,1131,1975,2296,1127,1507,2283
B030,01/01/2021,23399,48703,7414,8376,4522,886,3604,3764,1471,1864,817
B030,01/02/2021,23399,50646,9918,11282,2856,1039,3236,4355,1825,1581,1073
B030,01/03/2021,23399,47077,4235,5055,2798,1253,3903,4509,1450,1999,2711
B030,01/04/2021,23399,42045,3532,4272,2342,1165,3343,2790,1993,681,2060
B030,01/05/2021,23399,45025,5295,6397,2492,618,3017,4245,2077,858,1922
B030,01/06/2021,23399,50796,9297,11121,4732,1741,1300,3440,1034,1305,2724
B030,01/07/2021,23399,46795,6652,8036,4271,1326,3130,2716,1628,1154,1135
B030,01/08/2021,23399,49141,7795,9462,4879,1007,1664,4374,1053,609,2694
B030,01/09/2021,23399,45029,6036,7527,2685,529,2645,3083,2305,732,2124
B030,01/10/2021,23399,49173,9998,12306,1012,522,3110,4423,2257,1372,772
B030,01/11/2021,23399,43448,4220,5140,2913,569,2437,3619,2474,754,2143
B030,01/12/2021,23399,43987,5503,6460,3855,821,2901,2487,1749,1766,549
B030,01/01/2022,23970,43612,3609,4109,2401,1737,3587,2752,2426,733,1897
B030,01/02/2022,23970,45131,3268,3917,1052,1778,3340,4644,2727,1584,2119
B030,01/03/2022,23970,46846,6755,7942,3174,949,1868,3150,2665,1789,1339
B030,01/04/2022,23970,42432,2550,3079,3176,1346,3464,4111,1308,567,1411
B030,01/05/2022,23970,45183,6798,7807,1278,1076,1209,4672,2694,1167,1310
B030,01/06/2022,23970,50687,9138,11016,4721,1093,2130,2746,1468,1331,2212
B030,01/07/2022,23970,46138,5862,7159,4819,824,2414,2794,1088,920,2150
B030,01/08/2022,23970,44558,3033,3714,3874,1833,2608,3824,2783,1310,642
B030,01/09/2022,23970,41635,5567,6317,1316,629,1212,3675,2495,669,1352
B030,01/10/2022,23970,39172,2243,2611,1991,1822,1231,2680,2839,757,1271
B030,01/11/2022,23970,42810,2618,2984,4923,845,3025,2208,2123,1358,1374
B030,01/12/2022,23970,49391,6627,8230,4018,1156,3498,4065,1061,1318,2075
B030,01/01/2023,24541,42969,2532,3061,4176,830,2909,2070,2350,899,2133
B030,01/02/2023,24541,46921,6370,7405,2402,1533,1175,2949,2434,1951,2531
B030,01/03/2023,24541,48270,7865,9719,1989,678,3577,3267,2323,613,1563
B030,01/04/2023,24541,46351,8151,9537,2603,1194,1268,2590,1640,1358,1620
B030,01/05/2023,24541,49595,9801,11367,3594,1363,1411,3093,1896,1675,655
B030,01/06/2023,24541,43139,4424,5179,2792,1021,2175,2919,2292,911,1309
B030,01/07/2023,24541,45798,6430,7451,1289,863,2513,4669,1867,1501,1104
B030,01/08/2023,24541,47394,7854,9502,2286,1010,2513,2081,2092,1644,1725
B030,01/09/2023,24541,50052,8743,10876,3265,1972,1664,3824,1381,1812,717
B030,01/10/2023,24541,46936,4065,4651,4108,807,3476,3907,2181,777,2488
B030,01/11/2023,24541,49733,6669,7452,4951,1346,2030,3350,2599,1752,1712
B030,01/12/2023,24541,45231,2760,3394,3804,647,3027,4355,1438,1065,2960
B030,01/01/2024,25111,44913,2495,2945,4633,761,3805,2251,2301,1753,1353
B030,01/02/2024,25111,47180,6355,7472,2651,1940,1352,3395,1411,999,2849
B030,01/03/2024,25111,48921,6013,6949,4167,834,3506,3306,2523,1342,1183
B030,01/04/2024,25111,49018,8054,9549,1514,1248,3534,4393,1600,1107,962
B030,01/05/2024,25111,44701,3248,3874,4444,573,3187,2276,2245,2000,991
B030,01/06/2024,25111,52293,9715,11344,4156,685,2690,3611,2622,1381,693
B030,01/07/2024,25111,45251,5025,5629,1127,1050,3105,3770,1259,1996,2204
B030,01/08/2024,25111,47940,8083,9435,4557,1135,1262,2338,1297,818,1987
B030,01/09/2024,25111,51857,9845,11517,2970,1955,1366,4623,1786,967,1562
B030,01/10/2024,25111,45836,3587,4348,3241,1715,2861,4358,2008,1020,1174
B030,01/11/2024,25111,48813,9361,10913,1636,1256,1198,4425,1073,1352,1849
B030,01/12/2024,25111,48438,3519,3928,4188,1374,3232,4258,2278,1890,2179
B030,01/01/2025,25682,41324,2372,2870,2760,1147,1761,2151,2758,1115,1080
B031,01/01/2020,0,20940,4723,5289,3156,1046,3670,2308,2508,1811,1152
B031,01/02/2020,0,21834,5106,6045,1495,1551,3688,2176,2971,1232,2676
B031,01/03/2020,0,27712,9241,10695,4350,1449,3329,2510,1740,1720,1919
B031,01/04/2020,0,16801,4366,5090,1228,975,1100,2387,2715,1343,1963
B031,01/05/2020,0,18944,4357,5092,3688,1610,1158,3227,1327,561,2281
B031,01/06/2020,0,22503,4799,5836,2014,1826,3782,2996,2793,1003,2253
B031,01/07/2020,0,18776,2986,3488,4254,1568,1454,2708,2710,1979,615
B031,01/08/2020,0,18806,3281,3836,3165,1157,1986,3524,1513,1837,1788
B031,01/09/2020,0,19025,5116,5931,1535,520,2510,2397,2327,1625,2180
B031,01/10/2020,0,23902,5372,6334,4303,1514,3982,2834,2682,1250,1003
B031,01/11/2020,0,24443,5056,5797,4941,725,2720,4341,2982,758,2179
B031,01/12/2020,0,22748,5134,5918,4137,1516,3550,3500,1694,797,1636
B031,01/01/2021,0,24270,4865,5967,3698,1687,1878,4204,2705,1758,2373
B031,01/02/2021,0,22028,6474,7802,3447,1464,2771,3013,1237,1672,622
B031,01/03/2021,0,25246,7873,9777,4851,1403,1387,4298,1218,771,1541
B031,01/04/2021,0,26284,8546,10090,4607,1139,2116,3828,1531,1938,1035
B031,01/05/2021,0,28574,9129,11136,2325,1159,3342,4680,2501,755,2676
B031,01/06/2021,0,23911,6802,8064,2524,1851,2575,3226,2488,1126,2057
B031,01/07/2021,0,18702,2878,3514,4252,1416,2525,2471,1776,700,2048
B031,01/08/2021,0,25755,8590,9997,2321,1603,3950,2333,2626,902,2023
B031,01/09/2021,0,20723,7998,9196,2771,1325,2686,2317,1172,530,726
B031,01/10/2021,0,25482,8370,9739,1611,1651,2964,3269,1894,1638,2716
B031,01/11/2021,0,21440,6813,7725,2091,601,1604,4393,2923,1487,616
B031,01/12/2021,0,25860,9024,11254,1536,1335,3753,3684,1020,1524,1754
B031,01/01/2022,0,19436,3107,3819,1681,858,3883,3798,1432,1674,2291
B031,01/02/2022,0,25098,4689,5488,4688,1803,2890,4767,2118,1540,1804
B031,01/03/2022,0,18438,3119,3718,2342,1142,2622,2847,2802,1440,1525
B031,01/04/2022,0,24441,9319,11385,1740,1343,1315,2175,1623,1888,2972
B031,01/05/2022,0,21025,6355,7087,3612,1120,1015,2257,1610,1790,2534
B031,01/06/2022,0,23084,7514,8852,1634,1183,2474,3663,2414,523,2341
B031,01/07/2022,0,26555,8739,10319,3740,626,2027,4190,2318,726,2609
B031,01/08/2022,0,20794,6596,7627,1535,1607,2054,3318,2458,814,1381
B031,01/09/2022,0,26827,7692,9029,3775,1081,3342,4827,1605,1448,1720
B031,01/10/2022,0,19779,4062,4589,3689,543,3128,4852,1457,772,749
B031,01/11/2022,0,28203,9112,11231,1914,1227,2106,4795,2862,1585,2483
B031,01/12/2022,0,17392,2238,2588,2725,860,1848,4203,2685,600,1883
B031,01/01/2023,0,19516,2279,2694,4482,1668,3488,2628,2525,671,1360
B031,01/02/2023,0,24454,9382,11368,3774,838,1755,2387,1872,1040,1420
B031,01/03/2023,0,19376,6321,7750,1535,922,1797,2736,2037,1025,1574
B031,01/04/2023,0,24880,7577,8798,4344,613,2848,2622,2269,1442,1944
B031,01/05/2023,0,18058,3269,3835,1104,1936,3109,4418,1728,1272,656
B031,01/06/2023,0,17795,2732,3321,4372,811,1987,2837,1557,985,1925
B031,01/07/2023,0,24834,6576,7745,2546,1775,3026,3319,2919,1390,2114
B031,01/08/2023,0,25736,7644,9208,4998,820,3023,3896,1233,1977,581
B031,01/09/2023,0,24914,8431,9480,3203,1038,2953,2457,2390,1305,2088
B031,01/10/2023,0,21627,3222,3837,1072,1774,3920,4263,2501,1500,2760
B031,01/11/2023,0,20760,6129,7002,1262,1939,1037,3563,2937,1822,1198
B031,01/12/2023,0,25038,7768,9423,3763,1373,3705,3192,1334,1435,813
B031,01/01/2024,0,22842,6938,8376,2342,1126,2263,4004,1600,763,2368
B031,01/02/2024,0,23964,8660,10368,2272,1044,2616,2173,2512,1194,1785
B031,01/03/2024,0,25752,8068,9288,3724,1755,2307,3897,2514,628,1639
B031,01/04/2024,0,19289,3819,4313,4713,1485,1155,3091,1882,1371,1279
B031,01/05/2024,0,16845,3224,3827,3351,615,1373,4092,2016,532,1039
B031,01/06/2024,0,19729,5337,6083,3039,1376,1667,2457,1291,1822,1994
B031,01/07/2024,0,23949,7985,9396,2686,641,3943,2468,1009,1794,2012
B031,01/08/2024,0,19417,3719,4145,2363,1630,2912,4674,2405,520,768
B031,01/09/2024,0,17534,4958,5675,2056,798,1728,2096,1716,571,2894
B031,01/10/2024,0,18459,2937,3303,2322,1989,3649,3259,1205,1743,989
B031,01/11/2024,0,21268,3439,3865,1615,1833,3514,4862,1127,1872,2580
B031,01/12/2024,0,23498,8809,10662,4702,759,1562,2832,1069,832,1080
B031,01/01/2025,0,27736,9514,11359,4973,1293,3891,2036,1465,1339,1380
B032,01/01/2020,29082,50936,7157,8592,2561,1372,2690,2329,1572,1954,784
B032,01/02/2020,29082,54879,9611,11220,2683,1940,1294,4317,1011,1601,1731
B032,01/03/2020,29082,55553,7579,8644,3344,1235,3202,4914,1186,1988,1958
B032,01/04/2020,29082,48262,3228,4012,2718,642,2692,2159,2815,1969,2173
B032,01/05/2020,29082,50443,3682,4528,3549,1579,3879,2726,1687,1483,1930
B032,01/06/2020,29082,49233,2725,3279,2682,565,2419,4904,2383,1479,2440
B032,01/07/2020,29082,45252,3373,3770,1323,1291,3694,2950,1683,805,654
B032,01/08/2020,29082,53805,7291,8848,2105,1096,3270,3689,2930,792,1993
B032,01/09/2020,29082,58492,9184,11304,3956,1762,3558,4677,2345,555,1253
B032,01/10/2020,29082,47945,2121,2587,1221,1728,3624,3956,2501,925,2321
B032,01/11/2020,29082,51259,6153,7624,4410,922,2226,3244,1572,1216,963
B032,01/12/2020,29082,49747,5864,6764,4433,924,2307,2066,2821,769,581
B032,01/01/2021,29809,54145,5039,5868,4213,892,2400,4191,2626,1762,2384
B032,01/02/2021,29809,56406,9244,10892,4056,1052,2817,2658,1244,1478,2400
B032,01/03/2021,29809,47962,2542,2898,2805,974,3497,2991,1347,1882,1759
B032,01/04/2021,29809,48419,3575,4203,3516,1987,1345,2899,2705,592,1363
B032,01/05/2021,29809,48235,5266,6396,1426,702,1696,2350,2109,1562,2185
B032,01/06/2021,29809,51080,2674,3037,4332,937,3944,4858,1567,704,1892
B032,01/07/2021,29809,50845,6699,7536,4444,776,1790,2421,1546,523,2000
B032,01/08/2021,29809,55043,5967,7420,4368,1994,2947,2831,1959,1960,1755
B032,01/09/2021,29809,55498,8225,9587,4283,1441,3203,2142,2659,872,1502
B032,01/10/2021,29809,50251,5798,7023,1369,1162,3122,3021,1404,694,2647
B032,01/11/2021,29809,52261,4043,4832,4223,1864,1783,4366,2457,592,2335
B032,01/12/2021,29809,56193,9686,11092,3468,1103,3152,3807,1605,706,1451
B032,01/01/2022,30536,48994,6319,7346,1974,1349,1128,2174,1748,1004,1735
B032,01/02/2022,30536,51108,6122,7129,2648,1740,2813,2568,1028,1091,1555
B032,01/03/2022,30536,57664,9721,11927,2791,1454,1321,3674,1585,1420,2956
B032,01/04/2022,30536,50564,4638,5491,1375,609,1488,4838,2975,1567,1685
B032,01/05/2022,30536,54622,7814,8780,2766,873,3756,2743,2347,696,2125
B032,01/06/2022,30536,48919,3379,4049,1604,608,1331,4575,1964,1436,2816
B032,01/07/2022,30536,55407,7096,8761,2577,1662,3356,3120,2499,1188,1708
B032,01/08/2022,30536,47788,2993,3625,1744,609,1066,3537,2733,1828,2110
B032,01/09/2022,30536,54411,6471,7799,1399,1356,3772,4911,2554,682,1402
B032,01/10/2022,30536,51201,5911,6777,4233,1179,2042,3248,1490,918,778
B032,01/11/2022,30536,53074,2757,3293,4590,1107,3512,3839,2063,1713,2421
B032,01/12/2022,30536,54565,8110,9134,3309,1995,1943,2780,2331,612,1925
B032,01/01/2023,31263,51960,4761,5356,2233,1702,1709,3636,2377,1002,2682
B032,01/02/2023,31263,52368,6414,7383,3094,858,2830,4135,1054,1010,741
B032,01/03/2023,31263,49688,2472,2980,4208,1544,3431,2480,1062,564,2156
B032,01/04/2023,31263,50947,3162,3555,3098,1767,2255,4646,2024,552,1787
B032,01/05/2023,31263,54778,8793,9997,2587,639,1080,4542,1179,1589,1902
B032,01/06/2023,31263,52684,7781,9489,1968,1507,1121,3854,1127,1725,630
B032,01/07/2023,31263,54456,6381,7649,3031,1083,3015,3506,2669,1538,702
B032,01/08/2023,31263,60501,9847,11243,4106,1533,3362,3359,1801,866,2968
B032,01/09/2023,31263,52198,5749,7154,2843,745,1166,4266,2750,1447,564
B032,01/10/2023,31263,50354,4538,5482,1623,785,3738,2694,1421,1973,1375
B032,01/11/2023,31263,49696,2055,2303,3553,1763,2918,4373,1651,967,905
B032,01/12/2023,31263,60608,9983,11855,4655,1949,3020,2387,2575,1898,1006
B032,01/01/2024,31990,55110,6815,7872,4536,614,2186,2382,1445,1361,2724
B032,01/02/2024,31990,55142,6393,7817,4815,1142,2963,2765,1602,638,1410
B032,01/03/2024,31990,56217,8044,8940,4590,1388,1336,2723,2116,1813,1321
B032,01/04/2024,31990,60172,8957,10348,2507,1478,3878,4004,2148,963,2856
B032,01/05/2024,31990,57562,9962,12147,1452,1877,2751,2825,2683,960,877
B032,01/06/2024,31990,51722,4993,5867,3144,971,1248,2855,1894,1646,2107
B032,01/07/2024,31990,61083,9998,11853,3742,1465,3049,4401,2340,1543,700
B032,01/08/2024,31990,56046,8593,10076,1797,1083,2808,4378,1646,661,1607
B032,01/09/2024,31990,51475,3339,4143,4159,997,3941,2682,1902,1140,521
B032,01/10/2024,31990,53691,6321,7631,4055,1848,1426,2374,2208,1632,527
B032,01/11/2024,31990,55264,5054,5851,4987,1776,1958,3985,2020,767,1930
B032,01/12/2024,31990,57598,7533,9182,4870,1585,2671,2028,2013,1283,1976
B032,01/01/2025,32717,49487,3067,3642,1664,1944,2484,2517,1594,1947,978
B033,01/01/2020,0,25867,9789,12125,3136,1841,1573,3681,1975,618,918
B033,01/02/2020,0,25538,8809,9831,1228,1474,3186,4559,2962,1255,1043
B033,01/03/2020,0,26096,9437,10966,4887,972,2297,2506,1378,1865,1225
B033,01/04/2020,0,27204,9170,10622,3040,1831,3775,4399,1224,1264,1049
B033,01/05/2020,0,28491,8376,10157,2873,1822,3662,3935,2909,1155,1978
B033,01/06/2020,0,24966,8469,9650,3139,1903,2924,2872,2009,617,1852
